text,label,source,original_liar_label,pred,proba_fake,model_conf
the us military is at risk of losing its military superiority because our navy is smaller than its been since 1917 our air force is smaller and older than any time since 1947,1,LIAR,pants-fire,0,0.1796994073668747,0.8203005926331253
in texas public schools we spend an average of 12000 per pupil per year,1,LIAR,barely-true,0,0.1801822632191138,0.8198177367808862
on common core,1,LIAR,false,0,0.18088070380773935,0.8191192961922606
says families now pay out 40 percent of their income to taxes,1,LIAR,barely-true,0,0.1810872311022586,0.8189127688977413
this week liberal bill white faced an ethics complaint about more than 83000 he failed to report to the state ethics commission,0,LIAR,half-true,1,0.8180022538020677,0.8180022538020677
theres never been a direct supreme court case on people who were here illegally whether or not their kids are citizens,0,LIAR,mostly-true,1,0.8166217431205868,0.8166217431205868
health insurance companies pay ceos 24 million a year,1,LIAR,barely-true,0,0.18448667161700755,0.8155133283829925
every major city which has a center of poverty is run by democrats every major city,1,LIAR,barely-true,0,0.18656424970109584,0.8134357502989041
hillary interned with bob treuhaft the head of the california communist party,1,LIAR,barely-true,0,0.18808653558340388,0.8119134644165962
says gun ownership information could be recorded and collected by the federal government and insurance companies as part of the federal health care law,1,LIAR,false,0,0.1883607329700442,0.8116392670299558
the passage of the teacher tenure bill in the fla legislature was like the health care bill in congress because one party jammed it through,0,LIAR,half-true,1,0.8106019458337972,0.8106019458337972
overall we currently have 981 million almost a billion dollars in active development projects right here in the city of richmond,1,LIAR,barely-true,0,0.18946063880027086,0.8105393611997291
hillary clinton wants to shut down family farms using radical regulation by raising business tax rates as high as nearly 50 percent and by taxing family farms again at death by as much as 45 percent,1,LIAR,false,0,0.19087390845770275,0.8091260915422973
the ocean is now much more acidic than it has been for many millions of years,0,LIAR,half-true,1,0.8076054722687878,0.8076054722687878
says kurt schrader voted to cut 500 billion from medicare threatening thousands of oregon seniors and their access to their current coverage,1,LIAR,barely-true,0,0.1938454608749549,0.8061545391250451
mark kirk lied about going to war opposed middle class tax cuts and said unemployments not that big an issue,1,LIAR,barely-true,0,0.19498032504673557,0.8050196749532644
says she is entering in the most diverse class ever of us representatives,0,LIAR,true,1,0.8040783925803523,0.8040783925803523
common core is not from the federal government they do not have their fingerprints on this thing at all,0,LIAR,mostly-true,1,0.8021080014887393,0.8021080014887393
ill be running against a career politician,0,LIAR,mostly-true,1,0.8015734763226705,0.8015734763226705
the debt comes up all the time in town meetings but its never asked in the debates its really weird it hasnt been brought up,1,LIAR,false,0,0.19848559667996926,0.8015144033200308
says hillary clinton has spoken such lies about my foreign policy they said i want japan to get nuclear weapons give me a break,1,LIAR,barely-true,0,0.19897813606252376,0.8010218639374762
small businesses create 70 percent of the jobs in america,0,LIAR,true,1,0.7998634839637807,0.7998634839637807
the state of new york is the worst in the nation in economic recovery,1,LIAR,false,0,0.2017463623463239,0.7982536376536761
oregon is the most tradedependent state in the nation,1,LIAR,false,0,0.20248252381356,0.79751747618644
says he was the only republican candidate at a prior debate who said lowerincome workers were being hurt by the economy,1,LIAR,barely-true,0,0.2039402162286573,0.7960597837713427
we have more kids take the sat than any other state in the nation i mean a high percentage of our kids take the sat,1,LIAR,barely-true,0,0.20422044678122936,0.7957795532187706
says rick perry flipflopped on gay marriage by first saying it was a states rights issue and then saying he was in favor of a federal constitutional amendment banning gay marriage,1,LIAR,barely-true,0,0.2044266956932394,0.7955733043067605
says el paso was named americas safest large city a year after san antonio houston and dallas had the nations highest crime rates,1,LIAR,barely-true,0,0.20474038207996767,0.7952596179200323
says donald trump spent the least amount of money of any of the competitive primary contenders that he beat so badly,0,LIAR,mostly-true,1,0.7940672501169569,0.7940672501169569
says president barack obama promised a pathway to citizenship to undocumented immigrants and didnt deliver jack squat on any of it,0,LIAR,mostly-true,1,0.7933487028875728,0.7933487028875728
since president obama came into office another 2 million hispanics have joined the ranks of those in poverty the number of hispanic children living in poverty increased by 15 percent in that short period of time,1,LIAR,barely-true,0,0.20725056550541965,0.7927494344945804
when i took office last year we faced historic budget deficits of 6 billion here in virginia and we closed those deficits by cutting spending,1,LIAR,barely-true,0,0.20762027739275887,0.7923797226072411
says congresswoman loretta sanchez has passed one bill in her 20 years in congress and that was to rename a post office,0,LIAR,half-true,1,0.790735638130624,0.790735638130624
in texas schools do not even have to teach sex education,0,LIAR,true,1,0.7906309435786661,0.7906309435786661
the president gave the auto companies to the uaw,1,LIAR,false,0,0.20944870294305165,0.7905512970569484
rick scott doesnt have any ties to a lobbyist,1,LIAR,pants-fire,0,0.2128883593207213,0.7871116406792786
a russian lawmaker who just returned from a visit to pyongyang has said north korea is preparing to launch another missile in the nearest future anton morozov of the nationalist liberaldemocratic party added that he has seen calculations showing the missile can hit the us west coastmr morozov also said the north koreans told him they have technology that would allow them to bring a warhead back down to earth intactthe party foundation anniversary in which north koreans celebrate the founding of their ruling communist party is due to take place on tuesday next weekmonday is also columbus day in the us meaning any potential launch would be very likely to happen on either of those two days kim jong un usually times missile tests to coincide with american public holidays to ensure maximum media coverage the last major test conducted on a public holiday was a missile launch on the 4th of july which kim said was a gift for the american b the news comes after president trump discussed the north korean situation with military leaders on thursday describing the moment as the calm before the storm reporter what storm mr presidentpresident trump youll find out pictwittercomqtd7l2xdrn hln hlntv october 6 2017when quizzed by reporters about what he meant trump said you ll find out the news also comes after kim threatened to tame donald trump with fire after the president threatened to totally destroy north korea in a speech to the unin an unprecedented personal address to president trump kim said the us would pay dearly adding that north korea will consider with seriousness exercising of a corresponding highest level of hardline countermeasure in history daily mail,1,ISOT_FAKE,,0,0.21314084599573738,0.7868591540042627
